step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
230,CASH_OUT,3774746.08,C1668999438,3774746.08,0.0,C1220527232,55231.27,3829977.34,1,0
331,PAYMENT,8458.19,C867840647,56284.0,47825.81,M1665870759,0.0,0.0,0,0
355,PAYMENT,6216.53,C1547408407,0.0,0.0,M236540159,0.0,0.0,0,0
285,PAYMENT,10028.77,C1440538157,543505.0,533476.23,M242025834,0.0,0.0,0,0
15,CASH_OUT,280391.17,C1330489597,0.0,0.0,C252357921,690126.93,970518.1,0,0
596,CASH_OUT,204721.27,C357911107,204721.27,0.0,C1450973124,0.0,204721.27,1,0
37,CASH_OUT,138416.45,C613286958,0.0,0.0,C2096900616,3710711.3,3849127.75,0,0
398,CASH_IN,237254.85,C519350499,496.0,237750.85,C1576409826,1534725.91,1297471.06,0,0
396,CASH_OUT,380443.61,C872773390,49800.0,0.0,C964915932,723612.65,1104056.26,0,0
571,TRANSFER,675981.27,C870000884,0.0,0.0,C736814612,18624224.8,19300206.07,0,0
382,CASH_IN,146727.84,C1048262377,23842.0,170569.84,C1045354744,12379.94,0.0,0,0
16,CASH_IN,104717.55,C735691816,1341184.32,1445901.86,C363527392,330533.53,225815.98,0,0
257,TRANSFER,329896.02,C719905045,114075.0,0.0,C1555268621,1359743.51,1689639.53,0,0
257,TRANSFER,335649.12,C959834857,0.0,0.0,C2004314780,1079888.27,1415537.38,0,0
44,PAYMENT,13749.71,C549976323,99979.0,86229.29,M207023336,0.0,0.0,0,0
159,CASH_IN,251218.64,C1468343274,5202396.11,5453614.75,C1281510624,864497.75,613279.11,0,0
134,PAYMENT,7808.34,C1281274327,126543.72,118735.38,M763939216,0.0,0.0,0,0
402,CASH_OUT,99792.88,C1145653271,6093.0,0.0,C145973203,1392294.79,1492087.67,0,0
394,CASH_OUT,118923.19,C112680631,0.0,0.0,C444617019,269510.05,388433.23,0,0
546,CASH_OUT,24773.86,C835769230,24773.86,0.0,C990236688,11003181.73,11027955.59,1,0
397,CASH_IN,67645.65,C768135692,3519881.13,3587526.78,C69255679,2182699.38,2115053.73,0,0
388,CASH_OUT,5658123.36,C1969327890,5658123.36,0.0,C1613929073,1094471.2,6752594.56,1,0
155,CASH_OUT,49818.42,C1430517435,40314.0,0.0,C1478990101,77455.26,127273.68,0,0
371,CASH_OUT,94303.41,C598945378,0.0,0.0,C984474348,2642569.0,2736872.41,0,0
186,PAYMENT,1050.69,C1876034478,0.0,0.0,M1299842634,0.0,0.0,0,0
183,CASH_OUT,76075.41,C2019658998,0.0,0.0,C1834263944,919464.73,995540.15,0,0
356,PAYMENT,178.65,C1354130417,71881.0,71702.35,M539004147,0.0,0.0,0,0
404,CASH_OUT,96775.99,C1385322524,0.0,0.0,C504284830,114381.61,211157.6,0,0
142,CASH_IN,108858.59,C528167921,4665123.69,4773982.28,C328951344,804641.9,695783.32,0,0
677,CASH_OUT,10000000.0,C1896858408,10000000.0,0.0,C952858643,1622330.57,11622330.57,1,0
394,PAYMENT,23323.77,C641649315,83161.47,59837.7,M59897649,0.0,0.0,0,0
186,CASH_OUT,72394.41,C1440616791,32086.0,0.0,C965774014,58831.0,0.0,0,0
254,TRANSFER,1175436.51,C730035642,795022.0,0.0,C1115901103,1992804.47,3168240.98,0,0
19,CASH_OUT,89398.08,C1091299214,326100.22,236702.15,C1903867630,126075.21,215473.29,0,0
347,CASH_IN,161969.27,C2118704378,16866797.04,17028766.31,C1818028349,619840.54,457871.27,0,0
347,PAYMENT,17872.14,C385011503,0.0,0.0,M138050401,0.0,0.0,0,0
41,CASH_OUT,581889.94,C541992132,581889.94,0.0,C715094437,359585.03,941474.97,1,0
203,CASH_IN,197666.25,C1998548333,527929.05,725595.31,C416816425,1836355.72,1638689.47,0,0
202,CASH_OUT,64847.33,C865760976,122773.0,57925.67,C1441498442,764817.51,829664.84,0,0
561,CASH_OUT,285294.11,C1241779064,285294.11,0.0,C1539330075,181588.17,466882.27,1,0
280,CASH_OUT,475854.04,C660472493,475854.04,0.0,C1603157769,139286.33,615140.37,1,0
283,PAYMENT,2154.17,C1896527355,0.0,0.0,M1620693844,0.0,0.0,0,0
699,CASH_OUT,2763398.31,C1491503658,2763398.31,0.0,C454424230,339515.35,3102913.66,1,0
251,PAYMENT,11412.3,C1350325753,0.0,0.0,M521096429,0.0,0.0,0,0
139,CASH_OUT,229150.96,C148983476,0.0,0.0,C1974588236,468100.46,697251.42,0,0
187,CASH_IN,97575.53,C2015722674,14027595.68,14125171.21,C893913148,2513679.84,2416104.31,0,0
158,PAYMENT,14005.26,C1789801816,0.0,0.0,M1891090494,0.0,0.0,0,0
348,PAYMENT,17719.36,C1264104377,0.0,0.0,M2018338273,0.0,0.0,0,0
401,PAYMENT,42116.07,C1057989628,837.0,0.0,M309468255,0.0,0.0,0,0
159,CASH_IN,85284.15,C117785977,3695313.52,3780597.67,C1872162688,971629.26,886345.11,0,0
569,CASH_OUT,2561698.04,C694643897,2561698.04,0.0,C210678404,93471.68,2655169.72,1,0
12,PAYMENT,529.44,C460182158,0.0,0.0,M1226276129,0.0,0.0,0,0
353,PAYMENT,3078.39,C195802607,0.0,0.0,M909446926,0.0,0.0,0,0
476,TRANSFER,141241.3,C1571965006,0.0,0.0,C1186066840,1422472.97,1563714.27,0,0
348,CASH_IN,53577.0,C1143380870,4255276.9,4308853.89,C1538329996,2981004.87,2927427.88,0,0
188,CASH_OUT,376396.92,C1578125007,0.0,0.0,C1835605154,959607.03,1336003.96,0,0
136,CASH_OUT,237589.33,C107628815,2019.0,0.0,C400648287,4498.92,242088.25,0,0
20,CASH_IN,268254.87,C802336371,1803541.33,2071796.2,C533474562,5505288.42,5624488.82,0,0
18,CASH_OUT,1777.14,C2080442215,99917.0,98139.86,C1465813088,1210560.92,1141268.99,0,0
204,DEBIT,2944.83,C1979920324,59685.0,56740.17,C1229047334,82537.22,85482.05,0,0
187,CASH_OUT,115509.98,C43593675,0.0,0.0,C1727661279,589347.62,704857.6,0,0
277,PAYMENT,7309.67,C1990579362,68478.97,61169.3,M1369903691,0.0,0.0,0,0
59,TRANSFER,9748.89,C385589098,9748.89,0.0,C1606057909,0.0,0.0,1,0
310,CASH_OUT,34123.15,C233010500,0.0,0.0,C1888651697,43718.17,77841.32,0,0
396,CASH_IN,36977.08,C632419306,32334.0,69311.08,C971549043,4276593.07,4239615.99,0,0
298,CASH_IN,54401.0,C1561465078,23072865.91,23127266.92,C1670944629,165853.46,111452.46,0,0
305,PAYMENT,6397.69,C706489258,0.0,0.0,M531631799,0.0,0.0,0,0
8,CASH_IN,70915.0,C1436406253,1103436.63,1174351.63,C323761934,87544.34,16629.35,0,0
522,PAYMENT,73683.46,C1257374796,0.0,0.0,M1973470576,0.0,0.0,0,0
324,CASH_IN,10619.51,C1504004626,2026140.5,2036760.01,C1044323913,3263728.68,3253109.16,0,0
332,CASH_OUT,173906.36,C1729589237,0.0,0.0,C87102095,351826.15,525732.51,0,0
36,CASH_OUT,246298.19,C995955825,129558.0,0.0,C1912269408,263762.09,510060.28,0,0
154,TRANSFER,442722.01,C1197049962,442722.01,0.0,C1656842502,0.0,0.0,1,0
39,PAYMENT,22378.66,C1623691792,0.0,0.0,M921483262,0.0,0.0,0,0
202,CASH_IN,192443.52,C1463632785,457799.95,650243.47,C1666821844,2114478.58,1922035.06,0,0
675,TRANSFER,1091589.88,C99498713,1091589.88,0.0,C1363621822,0.0,0.0,1,0
398,CASH_IN,150744.73,C932407115,100279.0,251023.73,C48741110,0.0,0.0,0,0
370,CASH_OUT,77756.8,C1540022544,0.0,0.0,C722786005,1500495.3,1578252.1,0,0
416,CASH_IN,204694.75,C1654905261,9935.0,214629.75,C842696476,0.0,0.0,0,0
385,PAYMENT,4070.4,C1168264912,30792.0,26721.6,M1028869292,0.0,0.0,0,0
170,TRANSFER,335859.86,C1945733096,335859.86,0.0,C2017325306,0.0,0.0,1,0
522,CASH_OUT,212243.76,C1447817711,1135.0,0.0,C1884410914,348719.02,560962.79,0,0
321,PAYMENT,3083.25,C997956925,262738.48,259655.23,M1042532508,0.0,0.0,0,0
286,CASH_OUT,48682.06,C1197143957,0.0,0.0,C1295333897,12041424.85,12090106.91,0,0
158,CASH_IN,88545.23,C633784934,2177791.52,2266336.76,C1310430341,1166372.87,1077827.64,0,0
430,TRANSFER,326394.8,C541833778,326394.8,0.0,C36684141,0.0,0.0,1,0
251,PAYMENT,4547.41,C1545316180,0.0,0.0,M107130715,0.0,0.0,0,0
158,PAYMENT,19357.08,C1580144398,0.0,0.0,M1953783947,0.0,0.0,0,0
478,CASH_IN,97727.65,C1626086231,4679556.73,4777284.38,C105810460,1207386.22,1109658.58,0,0
550,TRANSFER,21418.86,C546971696,21418.86,0.0,C1910520742,0.0,0.0,1,0
402,CASH_IN,411750.64,C220863176,28301.0,440051.64,C1325861583,32094109.96,31682359.32,0,0
189,CASH_OUT,148800.97,C1491265888,0.0,0.0,C584094224,517165.02,665965.99,0,0
401,PAYMENT,21360.15,C1614405822,272001.52,250641.37,M1813048256,0.0,0.0,0,0
380,CASH_OUT,70125.14,C1284814177,70125.14,0.0,C737412944,7303214.4,7373339.54,1,0
329,PAYMENT,67069.02,C91047400,30772.0,0.0,M1687128392,0.0,0.0,0,0
179,PAYMENT,57279.28,C262591469,11786.47,0.0,M1839491955,0.0,0.0,0,0
407,PAYMENT,770.16,C859527559,30452.0,29681.84,M23994200,0.0,0.0,0,0
259,PAYMENT,18392.14,C1998648674,21177.0,2784.86,M1613433577,0.0,0.0,0,0
560,TRANSFER,912117.82,C1573658797,912117.82,0.0,C254901264,0.0,0.0,1,0
227,CASH_IN,180298.55,C1136137925,1100916.47,1281215.02,C1797812567,2757328.31,2577029.77,0,0
324,CASH_OUT,145442.04,C1690148921,24704.0,0.0,C146054160,146543.19,291985.22,0,0
230,PAYMENT,1606.53,C1401311514,18931.0,17324.47,M852127230,0.0,0.0,0,0
21,TRANSFER,562983.39,C1467373030,3322.0,0.0,C845086900,0.0,562983.39,0,0
163,CASH_IN,32205.54,C485761868,6023.0,38228.54,C1213548492,0.0,0.0,0,0
717,TRANSFER,2624422.62,C637096336,2624422.62,0.0,C1127132914,0.0,0.0,1,0
179,PAYMENT,7562.77,C1946468813,52577.0,45014.23,M1079152646,0.0,0.0,0,0
355,CASH_OUT,30689.53,C1003494228,178.0,0.0,C1624656960,0.0,120048.25,0,0
48,TRANSFER,2115434.71,C2058368094,0.0,0.0,C2012808675,5042856.76,7158291.48,0,0
204,CASH_OUT,107779.73,C372224507,56589.0,0.0,C419084602,5923291.65,6031071.38,0,0
395,CASH_OUT,339803.67,C510764405,45275.0,0.0,C1486923167,0.0,339803.67,0,0
305,TRANSFER,10000000.0,C1112866131,16550.0,0.0,C1075949002,207260.95,18042433.25,0,0
161,TRANSFER,35834.87,C1869426883,21041.0,0.0,C901909764,348713.09,384547.96,0,0
36,CASH_OUT,32382.96,C1507237385,32382.96,0.0,C53062849,0.0,32382.96,1,0
135,CASH_IN,79578.3,C1867396160,1895121.21,1974699.51,C44518161,2873006.56,2793428.26,0,0
179,CASH_OUT,106691.86,C384268155,0.0,0.0,C1515747075,420252.72,526944.58,0,0
136,CASH_OUT,288995.92,C1375582649,0.0,0.0,C986657342,2855448.68,3144444.6,0,0
333,TRANSFER,715637.23,C1423636745,0.0,0.0,C1744555317,1413717.26,2129354.49,0,0
227,CASH_OUT,226800.66,C2146237629,67604.0,0.0,C738048,0.0,226800.66,0,0
177,PAYMENT,29365.97,C1151674537,0.0,0.0,M1524699981,0.0,0.0,0,0
210,CASH_IN,107741.35,C466374834,129218.52,236959.87,C861032551,527141.71,419400.36,0,0
159,PAYMENT,7666.45,C706223732,41359.51,33693.07,M1339037427,0.0,0.0,0,0
142,CASH_IN,71802.57,C903279977,5666733.49,5738536.06,C1631280809,124149.08,52346.51,0,0
131,CASH_OUT,263244.73,C191258541,0.0,0.0,C98133962,3964345.29,4227590.01,0,0
158,PAYMENT,2607.16,C393290792,378580.75,375973.59,M252589915,0.0,0.0,0,0
9,CASH_OUT,180539.84,C659558298,1046.0,0.0,C805006582,2135998.57,2698821.57,0,0
133,PAYMENT,26918.91,C681577229,0.0,0.0,M989135931,0.0,0.0,0,0
469,TRANSFER,245106.78,C568285041,245106.78,0.0,C867659609,0.0,0.0,1,0
274,CASH_IN,310787.95,C970871484,5153869.59,5464657.54,C1984276888,1179337.75,868549.8,0,0
738,TRANSFER,106584.32,C1375184391,106584.32,0.0,C291162245,0.0,0.0,1,0
491,TRANSFER,1122827.94,C1898490203,1122827.94,0.0,C228352671,0.0,0.0,1,0
332,TRANSFER,1194312.59,C1088743715,0.0,0.0,C328239164,1839361.37,3033673.96,0,0
19,CASH_OUT,58595.21,C1901423664,99137.0,40541.79,C1280700642,397067.5,278049.71,0,0
277,CASH_OUT,110766.14,C409230331,0.0,0.0,C190862918,2059464.93,2170231.07,0,0
653,TRANSFER,598426.68,C652500321,598426.68,0.0,C430642994,0.0,0.0,1,0
207,CASH_IN,291289.44,C1372496184,8920650.6,9211940.04,C1602080564,645685.52,354396.08,0,0
359,CASH_IN,72637.9,C378420419,20151.0,92788.9,C1365243096,2098154.2,2025516.3,0,0
202,TRANSFER,431743.32,C1757832743,9916.0,0.0,C210069967,251870.71,683614.03,0,0
253,CASH_OUT,110798.86,C949857570,8484.0,0.0,C59998148,1407116.1,1517914.96,0,0
38,CASH_IN,34514.15,C2075274845,102677.0,137191.15,C2083880944,0.0,0.0,0,0
587,CASH_OUT,288263.38,C747807405,288263.38,0.0,C1626435934,67081.67,355345.05,1,0
139,PAYMENT,17150.98,C1630219673,13662.32,0.0,M717816760,0.0,0.0,0,0
165,CASH_OUT,185720.42,C1712974494,16486.0,0.0,C1827275328,0.0,185720.42,0,0
215,CASH_OUT,9453680.72,C1185250980,9453680.72,0.0,C970287333,0.0,9453680.72,1,0
228,CASH_OUT,9904.46,C1624413908,104993.0,95088.54,C1667808417,0.0,9904.46,0,0
4,CASH_IN,208096.95,C925829785,0.0,208096.95,C1453128758,486798.02,42270.49,0,0
228,CASH_OUT,216463.11,C1277538759,0.0,0.0,C388873964,13927876.89,14144340.0,0,0
253,CASH_OUT,112994.39,C834623466,11116.0,0.0,C612680983,510751.74,623746.13,0,0
320,CASH_OUT,62318.91,C2133585452,62318.91,0.0,C563718131,975697.67,1038016.58,1,0
189,CASH_IN,196003.79,C71259420,4127026.95,4323030.74,C802151575,10783371.16,10587367.37,0,0
20,CASH_IN,243698.96,C2010999959,20119828.21,20363527.17,C1900197383,644762.93,401063.96,0,0
379,PAYMENT,20852.08,C428912127,308655.0,287802.92,M2023554979,0.0,0.0,0,0
576,TRANSFER,28284.88,C978784308,28284.88,0.0,C1196475632,0.0,0.0,1,0
13,CASH_OUT,618305.62,C634223781,5449.0,0.0,C1897050650,4446325.47,5905345.69,0,0
235,PAYMENT,3290.29,C403395060,0.0,0.0,M1397568857,0.0,0.0,0,0
19,CASH_OUT,52016.92,C371861393,0.0,0.0,C861720625,5376550.54,5699304.48,0,0
522,TRANSFER,409000.88,C1921204097,0.0,0.0,C1266879263,2664092.43,3073093.31,0,0
185,PAYMENT,9923.39,C2045447868,510687.92,500764.53,M1624664234,0.0,0.0,0,0
459,CASH_OUT,277611.08,C2028451849,277611.08,0.0,C677754789,1588077.25,1865688.33,1,0
490,CASH_OUT,424696.47,C414293272,0.0,0.0,C901854555,5575611.32,6000307.79,0,0
181,PAYMENT,10955.91,C723215780,0.0,0.0,M1591525269,0.0,0.0,0,0
13,PAYMENT,17423.47,C1360839739,493338.61,475915.13,M1411653872,0.0,0.0,0,0
130,PAYMENT,23014.6,C1412237064,0.0,0.0,M1319107371,0.0,0.0,0,0
618,TRANSFER,1743864.1,C1643935128,1743864.1,0.0,C1841390458,0.0,0.0,1,0
212,PAYMENT,25633.96,C520068800,0.0,0.0,M1149406842,0.0,0.0,0,0
375,CASH_OUT,124931.06,C1179812645,0.0,0.0,C1899283508,1173966.89,1298897.95,0,0
400,CASH_OUT,75560.64,C1228941021,11169.0,0.0,C1151694169,39115.31,114675.94,0,0
372,CASH_OUT,231796.33,C976209863,0.0,0.0,C1327355000,785325.48,1017121.81,0,0
185,CASH_OUT,95978.33,C1153707031,1968.0,0.0,C1559561715,0.0,95978.33,0,0
20,PAYMENT,14480.07,C1781818653,43720.24,29240.18,M1243590975,0.0,0.0,0,0
282,PAYMENT,263.97,C979721464,9530.0,9266.03,M29647754,0.0,0.0,0,0
550,TRANSFER,85303.24,C652160524,85303.24,0.0,C305321296,0.0,0.0,1,0
163,CASH_OUT,31476.03,C45989185,0.0,0.0,C249141992,6625107.09,6656583.12,0,0
179,TRANSFER,648457.33,C258756579,19849.0,0.0,C54741136,8070190.52,8718647.85,0,0
636,TRANSFER,1455839.54,C357561283,1455839.54,0.0,C1197582921,0.0,0.0,1,0
372,PAYMENT,3705.55,C1395092661,149613.39,145907.83,M36198510,0.0,0.0,0,0
669,CASH_OUT,57658.26,C855053423,57658.26,0.0,C1354741031,11688322.73,11745980.99,1,0
90,CASH_OUT,7696836.35,C1784092244,7696836.35,0.0,C646123724,180993.45,7877829.8,1,0
180,PAYMENT,16758.44,C1634283174,0.0,0.0,M717621803,0.0,0.0,0,0
616,TRANSFER,1265656.44,C782995006,1265656.44,0.0,C1783458447,0.0,0.0,1,0
371,PAYMENT,9096.51,C441726318,9544.0,447.49,M1181404953,0.0,0.0,0,0
350,TRANSFER,857431.51,C1089252459,5371.0,0.0,C2137492190,19421219.49,20278651.0,0,0
255,CASH_OUT,58524.94,C1490180779,0.0,0.0,C1838908206,5482560.8,5541085.74,0,0
16,CASH_IN,107513.52,C851562344,26671.0,134184.52,C289709496,0.0,8643.58,0,0
359,CASH_IN,37651.95,C1448910870,25317778.65,25355430.6,C361930427,164905.48,127253.53,0,0
279,PAYMENT,5961.17,C130723778,0.0,0.0,M1183115238,0.0,0.0,0,0
130,CASH_OUT,7493.9,C652862976,10751.0,3257.1,C1073093787,17552.9,25046.8,0,0
517,TRANSFER,140211.0,C65441643,209213.0,69002.0,C1425079500,0.0,140211.0,0,0
179,PAYMENT,11219.43,C865452502,75512.0,64292.57,M1476270775,0.0,0.0,0,0
398,PAYMENT,22729.21,C1087620862,6772.0,0.0,M1290097091,0.0,0.0,0,0
686,CASH_OUT,198043.93,C1582832873,198043.93,0.0,C1178877830,17003.34,215047.27,1,0
351,CASH_IN,46030.42,C599854016,4607147.97,4653178.39,C1458531571,158991.23,112960.8,0,0
451,CASH_IN,145540.46,C62049028,1557810.87,1703351.33,C132974390,416189.26,270648.81,0,0
687,PAYMENT,22830.92,C1122462940,5176.0,0.0,M1836069160,0.0,0.0,0,0
306,CASH_OUT,212029.8,C1197230491,11357.0,0.0,C663357101,0.0,212029.8,0,0
8,CASH_OUT,181728.11,C2102265902,0.0,0.0,C789014007,11397.0,184477.77,1,0
154,CASH_OUT,213801.1,C1663116922,29139.0,0.0,C1561346322,38928.13,252729.23,0,0
131,CASH_OUT,275321.8,C196021675,0.0,0.0,C1852633892,1905065.21,2180387.01,0,0
163,CASH_IN,3534.86,C197819307,4634076.9,4637611.77,C1850862660,394323.3,390788.44,0,0
256,CASH_IN,237921.38,C239491685,222617.0,460538.38,C338699216,0.0,0.0,0,0
252,CASH_OUT,201125.81,C732355538,0.0,0.0,C1602093220,340350.13,541475.94,0,0
301,PAYMENT,11079.69,C2077926639,167.0,0.0,M462592157,0.0,0.0,0,0
163,TRANSFER,818934.54,C1885667452,0.0,0.0,C1933014250,1066779.34,1885713.88,0,0
527,PAYMENT,1878.3,C343574047,50613.0,48734.7,M607365253,0.0,0.0,0,0
546,CASH_OUT,101292.83,C978941067,0.0,0.0,C540670482,303934.26,405227.09,0,0
183,TRANSFER,627903.12,C1189870907,627903.12,0.0,C1726450502,0.0,0.0,1,0
253,CASH_OUT,227907.58,C1661398497,260181.0,32273.42,C8946437,0.0,227907.58,0,0
132,CASH_OUT,85918.4,C639392856,71378.0,0.0,C1180404509,2081285.6,2167204.0,0,0
186,CASH_OUT,73575.79,C2101142020,0.0,0.0,C1589422208,202632.04,276207.83,0,0
228,CASH_IN,153208.0,C383673778,10007541.31,10160749.32,C1666322784,1142869.24,989661.24,0,0
404,TRANSFER,1271412.67,C133788464,0.0,0.0,C1393374131,1677425.35,2948838.02,0,0
14,TRANSFER,2124262.15,C63374665,0.0,0.0,C1406968003,2273775.45,4782538.82,0,0
179,PAYMENT,17844.57,C678928113,0.0,0.0,M1539915870,0.0,0.0,0,0
299,CASH_OUT,239580.2,C402758304,14338.0,0.0,C1558841882,96221.06,335801.26,0,0
400,CASH_OUT,107997.98,C1815763238,56068.98,0.0,C2055104818,1600826.63,1708824.61,0,0
605,TRANSFER,222213.27,C1789325014,222213.27,0.0,C1793547874,0.0,0.0,1,0
303,CASH_OUT,123239.05,C1685828082,0.0,0.0,C581066558,772717.44,895956.49,0,0
127,CASH_OUT,701707.89,C906024214,701707.89,0.0,C322369737,3010281.05,3711988.94,1,0
352,PAYMENT,5492.39,C885708037,32018.0,26525.61,M1025408241,0.0,0.0,0,0
188,CASH_IN,210285.33,C346782906,18241858.4,18452143.73,C59941009,14580107.71,14369822.38,0,0
273,CASH_OUT,27059.86,C1750640057,27059.86,0.0,C139184111,361553.44,388613.29,1,0
275,PAYMENT,8505.24,C329766373,0.0,0.0,M993946545,0.0,0.0,0,0
35,CASH_OUT,292670.09,C1028573333,0.0,0.0,C286834421,1892434.86,2185104.94,0,0
165,PAYMENT,5839.13,C1998414445,3215.0,0.0,M803426153,0.0,0.0,0,0
204,CASH_IN,12189.98,C257166233,8037777.2,8049967.17,C1077763653,232055.31,219865.33,0,0
310,CASH_OUT,145501.91,C553409570,0.0,0.0,C2043535735,14874040.49,15019542.41,0,0
41,TRANSFER,964572.29,C2054957801,0.0,0.0,C1845022842,3781733.79,4746306.09,0,0
320,TRANSFER,62318.91,C57496265,62318.91,0.0,C1810937959,0.0,0.0,1,0
235,PAYMENT,12746.82,C810835971,0.0,0.0,M1740025098,0.0,0.0,0,0
215,CASH_IN,108613.09,C728681482,133.0,108746.09,C1177575938,645289.52,536676.43,0,0
181,PAYMENT,19447.37,C1721634450,75148.0,55700.63,M466234737,0.0,0.0,0,0
203,CASH_IN,275601.98,C65444566,367875.89,643477.87,C1582859424,325612.69,50010.71,0,0
307,PAYMENT,20952.71,C1058514940,10722.0,0.0,M796960751,0.0,0.0,0,0
253,PAYMENT,40398.71,C1642795372,21245.0,0.0,M1259647024,0.0,0.0,0,0
225,CASH_IN,135944.22,C1430320402,1993940.4,2129884.62,C1972227240,607005.08,471060.86,0,0
356,CASH_OUT,115466.85,C1527428106,451273.0,335806.15,C574066846,1170651.85,1286118.7,0,0
205,CASH_OUT,92755.47,C199704059,50153.0,0.0,C530532293,15944.58,108700.04,0,0
206,CASH_IN,134727.55,C966180083,15907.0,150634.55,C1115859452,383346.51,248618.97,0,0
184,PAYMENT,6722.46,C1102751616,50850.0,44127.54,M1312492344,0.0,0.0,0,0
203,CASH_IN,202693.88,C1179992032,6991970.76,7194664.64,C1961895478,10759379.83,10556685.95,0,0
19,CASH_IN,10713.18,C1590008853,153945.0,164658.18,C1212218920,618581.59,780905.3,0,0
227,CASH_OUT,391012.27,C1699082564,124345.0,0.0,C941140534,699809.5,1090821.77,0,0
490,PAYMENT,1160.53,C64023733,0.0,0.0,M976750550,0.0,0.0,0,0
376,PAYMENT,19600.34,C365733490,20547.0,946.66,M2026453065,0.0,0.0,0,0
567,CASH_OUT,3596.83,C828281311,3596.83,0.0,C1509838482,695666.18,699263.0,1,0
36,CASH_OUT,237594.2,C2015372286,0.0,0.0,C549221039,2656084.16,2893678.36,0,0
210,CASH_IN,38230.05,C497319092,6940722.44,6978952.5,C482717394,43938.85,5708.79,0,0
187,PAYMENT,3971.2,C1310152960,15121.0,11149.8,M1515106093,0.0,0.0,0,0
227,PAYMENT,7070.18,C401611215,11642.0,4571.82,M1981422448,0.0,0.0,0,0
161,PAYMENT,13676.57,C1449245395,11694.0,0.0,M1567939796,0.0,0.0,0,0
235,CASH_OUT,1369544.19,C407416654,1369544.19,0.0,C1267828367,571360.19,1940904.38,1,0
401,PAYMENT,27104.98,C815546694,756205.15,729100.16,M1827677433,0.0,0.0,0,0
275,CASH_OUT,150571.18,C370261176,53172.0,0.0,C1709048847,368567.48,519138.66,0,0
263,PAYMENT,4061.9,C1415479113,0.0,0.0,M99929816,0.0,0.0,0,0
205,CASH_IN,47219.01,C1579376054,21660589.12,21707808.12,C1405052929,493356.33,446137.32,0,0
93,PAYMENT,6082.19,C1035510836,43758.0,37675.81,M688301512,0.0,0.0,0,0
142,TRANSFER,674299.05,C202624663,50090.0,0.0,C1479773220,0.0,674299.05,0,0
134,CASH_IN,493737.81,C1575600912,23579500.57,24073238.38,C1143640237,777767.56,284029.75,0,0
352,CASH_IN,17053.96,C1143386062,6919345.05,6936399.01,C583893369,1030211.93,1013157.98,0,0
207,PAYMENT,40897.56,C1917276553,158026.81,117129.26,M1934567793,0.0,0.0,0,0
209,CASH_OUT,67856.7,C2104863776,0.0,0.0,C1713136334,1369756.57,1437613.27,0,0
377,CASH_IN,126433.63,C656538377,677.0,127110.63,C555626525,123365.82,0.0,0,0
355,CASH_IN,170354.71,C571933630,292.0,170646.71,C1448569925,1067638.49,897283.79,0,0
299,CASH_OUT,207691.78,C394014550,107912.0,0.0,C392599315,349718.73,557410.51,0,0
234,CASH_OUT,303117.81,C552633595,0.0,0.0,C1358912494,2438141.26,2741259.07,0,0
280,CASH_OUT,350111.34,C352566089,0.0,0.0,C1310402657,6919788.98,7833152.6,0,0
168,PAYMENT,8106.69,C1116798130,0.0,0.0,M550434234,0.0,0.0,0,0
14,PAYMENT,2779.48,C371180740,0.0,0.0,M38662998,0.0,0.0,0,0
44,CASH_OUT,272039.47,C1153485819,0.0,0.0,C50173596,1213412.24,1485451.71,0,0
276,PAYMENT,6107.43,C1497596579,10569.0,4461.57,M651164902,0.0,0.0,0,0
374,CASH_IN,67387.02,C803931488,4596602.79,4663989.81,C2078543575,153991.61,86604.59,0,0
333,CASH_IN,197426.84,C1520908408,2224569.67,2421996.51,C413480354,1500771.3,1303344.46,0,0
60,TRANSFER,1026208.84,C1813387968,1026208.84,0.0,C106857650,0.0,0.0,1,0
12,CASH_OUT,189059.93,C659693411,0.0,0.0,C1467301185,2869151.34,3266169.14,0,0
188,CASH_OUT,55428.0,C1722533953,20809.0,0.0,C1518170371,217302.58,272730.58,0,0
395,CASH_OUT,462273.31,C452501806,96457.0,0.0,C189558946,257992.44,720265.76,0,0
641,CASH_OUT,115599.26,C649566267,115599.26,0.0,C1937119864,2621088.84,2736688.1,1,0
277,PAYMENT,18026.3,C968945564,11571.0,0.0,M564584140,0.0,0.0,0,0
206,PAYMENT,6737.3,C1009709193,0.0,0.0,M1794494069,0.0,0.0,0,0
396,CASH_OUT,403811.46,C978136404,0.0,0.0,C660827718,8464689.43,9075058.82,0,0
137,CASH_OUT,290057.39,C273013132,0.0,0.0,C514467554,780103.34,1070160.73,0,0
164,CASH_IN,57370.19,C489651231,68036.0,125406.19,C1672320177,0.0,183571.23,0,0
210,PAYMENT,4648.12,C157170015,0.0,0.0,M1691264322,0.0,0.0,0,0
644,TRANSFER,513610.51,C2054490083,513610.51,0.0,C469157358,0.0,0.0,1,0
145,TRANSFER,9467.62,C384072543,9467.62,0.0,C588343679,0.0,0.0,1,0
186,CASH_OUT,87220.82,C1667468471,0.0,0.0,C1199193191,178666.41,265887.23,0,0
